q1,q2,m1,m2,c,r0,L,E,bound,period,orbit_type,drift_pct,max_sep,min_sep,retcode,case_label
1.0000,-1.0000,1.00,100.00,4.00,99.99494974,0.1000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.994950,86.773463,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,39.99494936,0.1000,-0.025000,false,NaN,failed,NaN,39.994949,0.241404,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,19.99494872,0.1000,-0.050000,false,NaN,failed,NaN,19.994949,0.221445,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,9.99494745,0.1000,-0.100000,false,NaN,failed,NaN,9.994947,0.050098,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,3.99494361,0.1000,-0.250000,false,NaN,failed,NaN,3.994944,0.072864,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,1.99493718,0.1000,-0.500000,false,NaN,failed,NaN,1.994937,0.073431,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,0.99492424,0.1000,-1.000000,false,NaN,failed,NaN,0.994924,0.058147,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,0.49489794,0.1000,-2.000000,false,NaN,failed,NaN,0.494898,0.049317,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,99.96842753,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.968428,86.746940,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,39.96841256,0.2500,-0.025000,false,NaN,failed,NaN,39.968413,0.212444,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,19.96838753,0.2500,-0.050000,false,NaN,failed,NaN,19.968388,0.192320,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,9.96833725,0.2500,-0.100000,false,NaN,failed,NaN,9.968337,0.035058,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,3.96818444,0.2500,-0.250000,false,NaN,failed,NaN,3.968184,0.045992,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,1.96792303,0.2500,-0.500000,false,NaN,failed,NaN,1.967923,0.046730,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,0.96737298,0.2500,-1.000000,false,NaN,failed,NaN,0.967373,0.038087,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,0.46614521,0.2500,-2.000000,false,1.410608,failed,NaN,0.511365,0.036155,Failure,unlike
1.0000,-1.0000,1.00,100.00,4.00,99.87359021,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.873590,86.652117,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,39.87334899,0.5000,-0.025000,false,NaN,unbound,28.513080,39.873349,0.443965,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,19.87294282,0.5000,-0.050000,false,NaN,unbound,13.974589,19.872943,0.199946,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,9.87211453,0.5000,-0.100000,false,NaN,unbound,6.774206,9.872115,0.268602,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,3.86949191,0.5000,-0.250000,false,NaN,unbound,2.435995,3.869492,0.131333,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,1.86458082,0.5000,-0.500000,false,NaN,unbound,1.005150,1.864581,0.135574,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,0.85178118,0.5000,-1.000000,true,NaN,high_ecc_elliptic,0.317297,0.851781,0.148326,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,99.49242366,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.492424,86.271285,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,39.48845812,1.0000,-0.025000,true,NaN,high_ecc_elliptic,0.094999,39.488458,0.562784,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,19.48156105,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.044529,19.481561,0.522517,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,9.46654229,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.019407,9.466542,0.535790,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,3.40712473,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.004692,3.407125,0.592900,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,97.93745926,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,97.937459,84.722542,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,37.86616915,2.0000,-0.025000,true,NaN,high_ecc_elliptic,0.000296,37.866169,2.136412,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,17.72010363,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.000109,17.720104,2.280040,Success,unlike
1.0000,-1.0000,1.00,100.00,4.00,7.19089023,2.0000,-0.100000,true,NaN,moderate_ecc_elliptic,0.000020,7.190890,2.809112,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,100.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,100.000000,86.786211,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,40.00000000,0.0000,-0.025000,true,NaN,high_ecc_elliptic,0.015267,40.000000,1.085627,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,20.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.122134,20.000000,0.501902,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,10.00000000,0.0000,-0.100000,false,NaN,unbound,1.234607,10.000000,0.351472,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,4.00000000,0.0000,-0.250000,false,NaN,unbound,49.822116,4.000000,0.084600,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,2.00000000,0.0000,-0.500000,false,NaN,failed,NaN,2.000000,0.061529,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,1.00000000,0.0000,-1.000000,false,NaN,failed,NaN,1.000000,0.053908,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,0.50000000,0.0000,-2.000000,false,NaN,failed,NaN,0.500000,0.051847,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,99.99494974,0.1000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.994950,86.781161,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,39.99494936,0.1000,-0.025000,false,NaN,failed,NaN,39.994949,0.423884,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,19.99494872,0.1000,-0.050000,false,NaN,failed,NaN,19.994949,0.041310,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,9.99494745,0.1000,-0.100000,false,NaN,failed,NaN,9.994947,0.144754,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,3.99494361,0.1000,-0.250000,false,NaN,failed,NaN,3.994944,0.050840,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,1.99493718,0.1000,-0.500000,false,NaN,failed,NaN,1.994937,0.056143,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,0.99492424,0.1000,-1.000000,false,NaN,failed,NaN,0.994924,0.048504,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,0.49489794,0.1000,-2.000000,false,NaN,failed,NaN,0.494898,0.046415,Failure,unlike
1.0000,-1.0000,1.00,100.00,10.00,99.96842753,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.968428,86.754640,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,39.96841256,0.2500,-0.025000,false,NaN,unbound,2826.893714,39.968413,0.134982,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,19.96838753,0.2500,-0.050000,false,NaN,unbound,3183.083946,26.694040,0.112050,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,9.96833725,0.2500,-0.100000,false,173.000000,unbound,1608.294007,18.272195,0.068482,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,3.96818444,0.2500,-0.250000,false,24.380000,unbound,654.430752,4.861443,0.079805,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,1.96792303,0.2500,-0.500000,false,8.010000,unbound,283.325175,2.770195,0.051587,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,0.96737298,0.2500,-1.000000,false,NaN,unbound,149.848912,0.967373,0.035469,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,0.46614521,0.2500,-2.000000,false,2.295657,unbound,37.008509,0.466967,0.035047,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,99.87359021,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.873590,86.659824,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,39.87334899,0.5000,-0.025000,false,NaN,unbound,24.883012,39.873349,0.149666,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,19.87294282,0.5000,-0.050000,false,NaN,unbound,12.361983,19.872943,0.135015,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,9.87211453,0.5000,-0.100000,false,NaN,unbound,5.994402,9.872115,0.209710,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,3.86949191,0.5000,-0.250000,false,NaN,unbound,2.176670,3.869492,0.132560,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,1.86458082,0.5000,-0.500000,true,NaN,high_ecc_elliptic,0.912896,1.864581,0.135527,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,0.85178118,0.5000,-1.000000,true,NaN,high_ecc_elliptic,0.297862,0.851781,0.148318,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,99.49242366,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.492424,86.279024,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,39.48845812,1.0000,-0.025000,true,NaN,high_ecc_elliptic,0.091966,39.488458,0.513005,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,19.48156105,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.043189,19.481561,0.518865,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,9.46654229,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.018892,9.466542,0.539298,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,3.40712473,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.004617,3.407125,0.592924,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,97.93745926,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,97.937459,84.730405,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,37.86616915,2.0000,-0.025000,true,NaN,high_ecc_elliptic,0.000294,37.866169,2.133907,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,17.72010363,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.000108,17.720104,2.279914,Success,unlike
1.0000,-1.0000,1.00,100.00,10.00,7.19089023,2.0000,-0.100000,true,NaN,moderate_ecc_elliptic,0.000020,7.190890,2.809210,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,100.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,100.000000,86.787663,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,40.00000000,0.0000,-0.025000,true,NaN,high_ecc_elliptic,0.015026,40.000000,1.142033,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,20.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.125472,20.000000,0.724407,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,10.00000000,0.0000,-0.100000,false,NaN,unbound,1.148935,10.000000,0.222154,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,4.00000000,0.0000,-0.250000,false,NaN,unbound,53.828183,4.000000,0.083994,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,2.00000000,0.0000,-0.500000,false,NaN,failed,NaN,2.000000,0.053859,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,1.00000000,0.0000,-1.000000,false,NaN,failed,NaN,1.000000,0.049056,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,0.50000000,0.0000,-2.000000,false,NaN,failed,NaN,0.500000,0.040336,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,99.99494974,0.1000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.994950,86.782612,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,39.99494936,0.1000,-0.025000,false,NaN,failed,NaN,39.994949,0.555040,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,19.99494872,0.1000,-0.050000,false,NaN,failed,NaN,19.994949,0.226439,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,9.99494745,0.1000,-0.100000,false,NaN,failed,NaN,9.994947,0.152560,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,3.99494361,0.1000,-0.250000,false,NaN,failed,NaN,3.994944,0.053015,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,1.99493718,0.1000,-0.500000,false,NaN,failed,NaN,1.994937,0.049346,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,0.99492424,0.1000,-1.000000,false,NaN,failed,NaN,0.994924,0.044596,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,0.49489794,0.1000,-2.000000,false,NaN,failed,NaN,0.494898,0.035979,Failure,unlike
1.0000,-1.0000,1.00,100.00,100.00,99.96842753,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.968428,86.756092,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,39.96841256,0.2500,-0.025000,false,NaN,unbound,3692.437899,55.145883,0.321482,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,19.96838753,0.2500,-0.050000,false,NaN,unbound,1857.700536,32.086352,0.433082,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,9.96833725,0.2500,-0.100000,false,NaN,unbound,1465.790468,9.968337,0.111185,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,3.96818444,0.2500,-0.250000,false,24.910000,unbound,536.254115,5.587513,0.046092,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,1.96792303,0.2500,-0.500000,false,8.415000,unbound,257.720326,2.821496,0.043380,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,0.96737298,0.2500,-1.000000,false,2.280000,unbound,125.943487,0.987897,0.036003,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,0.46614521,0.2500,-2.000000,false,0.781500,unbound,33.371540,0.466958,0.034808,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,99.87359021,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.873590,86.661277,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,39.87334899,0.5000,-0.025000,false,NaN,unbound,24.276105,39.873349,0.278132,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,19.87294282,0.5000,-0.050000,false,NaN,unbound,12.009931,19.872943,0.198268,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,9.87211453,0.5000,-0.100000,false,NaN,unbound,5.844830,9.872115,0.175031,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,3.86949191,0.5000,-0.250000,false,NaN,unbound,2.127492,3.869492,0.130615,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,1.86458082,0.5000,-0.500000,true,NaN,high_ecc_elliptic,0.895278,1.864581,0.135691,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,0.85178118,0.5000,-1.000000,true,NaN,high_ecc_elliptic,0.294183,0.851781,0.148474,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,99.49242366,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,99.492424,86.280483,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,39.48845812,1.0000,-0.025000,true,NaN,high_ecc_elliptic,0.091396,39.488458,0.528978,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,19.48156105,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.042934,19.481561,0.524198,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,9.46654229,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.018794,9.466542,0.536609,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,3.40712473,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.004602,3.407125,0.592882,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,97.93745926,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,97.937459,84.731887,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,37.86616915,2.0000,-0.025000,true,NaN,high_ecc_elliptic,0.000294,37.866169,2.134770,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,17.72010363,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.000108,17.720104,2.280141,Success,unlike
1.0000,-1.0000,1.00,100.00,100.00,7.19089023,2.0000,-0.100000,true,NaN,moderate_ecc_elliptic,0.000020,7.190890,2.809166,Success,unlike
1.0000,1.0000,1.00,1.00,1.00,1.80000000,0.0000,0.555556,false,NaN,failed,NaN,1.800000,0.119638,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.40000000,0.0000,0.714286,false,NaN,failed,NaN,1.400000,0.066210,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.00000000,0.0000,1.000000,false,NaN,failed,NaN,1.000000,0.072149,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.60000000,0.0000,1.666667,false,NaN,failed,NaN,0.600000,0.078323,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.20000000,0.0000,5.000000,false,NaN,failed,NaN,0.200000,0.058004,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.10000000,0.0000,10.000000,false,NaN,failed,NaN,0.100000,0.059397,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.02000000,0.0000,50.000000,false,NaN,failed,NaN,0.020000,0.020000,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.80000000,0.1000,0.558642,false,NaN,failed,NaN,1339.985941,0.117595,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.40000000,0.1000,0.719388,false,NaN,failed,NaN,1.400000,0.065999,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.00000000,0.1000,1.010000,false,NaN,unbound,103720800180.752808,1.000000,0.000000,Success,like
1.0000,1.0000,1.00,1.00,1.00,0.60000000,0.1000,1.694444,false,NaN,unbound,12980609298.585541,0.600000,0.000000,Success,like
1.0000,1.0000,1.00,1.00,1.00,0.20000000,0.1000,5.250000,false,NaN,failed,NaN,0.200000,0.057600,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.10000000,0.1000,11.000000,false,NaN,failed,NaN,0.100000,0.043658,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.02000000,0.1000,75.000000,false,NaN,failed,NaN,0.020000,0.020000,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.80000000,0.5000,0.632716,false,NaN,failed,NaN,1.800000,0.125793,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.40000000,0.5000,0.841837,false,NaN,failed,NaN,1.400000,0.006305,Failure,like
1.0000,1.0000,1.00,1.00,1.00,1.00000000,0.5000,1.250000,false,NaN,failed,NaN,1.049652,0.062569,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.60000000,0.5000,2.361111,false,NaN,failed,NaN,0.600000,0.091477,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.20000000,0.5000,11.250000,false,NaN,failed,NaN,0.200000,0.100837,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.10000000,0.5000,35.000000,false,NaN,failed,NaN,0.100000,0.087414,Failure,like
1.0000,1.0000,1.00,1.00,1.00,0.02000000,0.5000,675.000000,false,NaN,failed,NaN,0.020000,0.020000,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.45000000,0.0000,2.222222,false,NaN,failed,NaN,0.450000,0.030106,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.35000000,0.0000,2.857143,false,NaN,failed,NaN,0.350000,0.035705,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.25000000,0.0000,4.000000,false,NaN,failed,NaN,0.250000,0.047243,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.15000000,0.0000,6.666667,false,NaN,failed,NaN,0.150000,0.032086,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.05000000,0.0000,20.000000,false,NaN,failed,NaN,0.050000,0.027636,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.02500000,0.0000,40.000000,false,NaN,failed,NaN,0.025000,0.020894,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.00500000,0.0000,200.000000,false,NaN,failed,NaN,0.005000,0.005000,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.45000000,0.1000,2.271605,false,NaN,unbound,186688399.082554,0.450000,0.000001,Success,like
1.0000,1.0000,1.00,1.00,2.00,0.35000000,0.1000,2.938776,false,NaN,unbound,2607931090.370981,0.350000,0.000000,Success,like
1.0000,1.0000,1.00,1.00,2.00,0.25000000,0.1000,4.160000,false,NaN,unbound,55857.691935,673.417996,0.093078,Success,like
1.0000,1.0000,1.00,1.00,2.00,0.15000000,0.1000,7.111111,false,NaN,failed,NaN,0.150000,0.043753,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.05000000,0.1000,24.000000,false,NaN,failed,NaN,0.050000,0.037971,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.02500000,0.1000,56.000000,false,NaN,failed,NaN,0.025000,0.025000,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.00500000,0.1000,600.000000,false,NaN,failed,NaN,0.005000,0.005000,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.45000000,0.5000,3.456790,false,NaN,failed,NaN,0.450000,0.070587,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.35000000,0.5000,4.897959,false,NaN,failed,NaN,1780.915017,0.040109,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.25000000,0.5000,8.000000,false,NaN,failed,NaN,0.250000,0.044230,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.15000000,0.5000,17.777778,false,NaN,failed,NaN,0.150000,0.078431,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.05000000,0.5000,120.000000,false,NaN,failed,NaN,0.050000,0.050000,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.02500000,0.5000,440.000000,false,NaN,failed,NaN,0.025000,0.025000,Failure,like
1.0000,1.0000,1.00,1.00,2.00,0.00500000,0.5000,10200.000000,false,NaN,failed,NaN,0.005000,0.005000,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.11250000,0.0000,8.888889,false,NaN,failed,NaN,0.112500,0.031219,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.08750000,0.0000,11.428571,false,NaN,failed,NaN,0.087500,0.018988,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.06250000,0.0000,16.000000,false,NaN,failed,NaN,0.062500,0.019797,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.03750000,0.0000,26.666667,false,NaN,failed,NaN,0.037500,0.012731,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.01250000,0.0000,80.000000,false,NaN,failed,NaN,0.012500,0.006909,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.00625000,0.0000,160.000000,false,NaN,failed,NaN,0.006250,0.005224,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.00125000,0.0000,800.000000,false,NaN,failed,NaN,0.001250,0.001250,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.11250000,0.1000,9.679012,false,NaN,failed,NaN,0.112500,0.019204,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.08750000,0.1000,12.734694,false,NaN,failed,NaN,0.087500,0.020556,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.06250000,0.1000,18.560000,false,NaN,failed,NaN,0.062500,0.019756,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.03750000,0.1000,33.777778,false,NaN,failed,NaN,0.037500,0.020127,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.01250000,0.1000,144.000000,false,NaN,failed,NaN,0.012500,0.011244,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.00625000,0.1000,416.000000,false,NaN,failed,NaN,0.006250,0.006250,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.00125000,0.1000,7200.000000,false,NaN,failed,NaN,0.001250,0.001250,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.11250000,0.5000,28.641975,false,NaN,failed,NaN,0.112500,0.053394,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.08750000,0.5000,44.081633,false,NaN,failed,NaN,0.087500,0.030663,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.06250000,0.5000,80.000000,false,NaN,failed,NaN,0.062500,0.036822,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.03750000,0.5000,204.444444,false,NaN,failed,NaN,0.037500,0.029209,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.01250000,0.5000,1680.000000,false,NaN,failed,NaN,0.012500,0.012500,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.00625000,0.5000,6560.000000,false,NaN,failed,NaN,0.006250,0.006250,Failure,like
1.0000,1.0000,1.00,1.00,4.00,0.00125000,0.5000,160800.000000,false,NaN,failed,NaN,0.001250,0.001250,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.01800000,0.0000,55.555556,false,NaN,failed,NaN,0.018000,0.004995,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.01400000,0.0000,71.428571,false,NaN,failed,NaN,0.014000,0.003038,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.01000000,0.0000,100.000000,false,NaN,failed,NaN,0.010000,0.003167,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.00600000,0.0000,166.666667,false,NaN,failed,NaN,0.006000,0.002037,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.00200000,0.0000,500.000000,false,NaN,failed,NaN,0.002000,0.001105,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.00100000,0.0000,1000.000000,false,NaN,failed,NaN,0.001000,0.000836,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.00020000,0.0000,5000.000000,false,NaN,failed,NaN,0.000200,0.000200,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.01800000,0.1000,86.419753,false,NaN,failed,NaN,0.018000,0.006902,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.01400000,0.1000,122.448980,false,NaN,failed,NaN,0.014000,0.004420,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.01000000,0.1000,200.000000,false,NaN,failed,NaN,0.010000,0.005011,Failure,like
1.0000,1.0000,1.00,1.00,10.00,0.00600000,0.1000,444.444444,false,NaN,failed,NaN,0.006000,0.002299,Failure,like
